plate	well	cell.line	drug1	drug1.conc	dip_rate	dip_fit_std_err
HTS001_PC9-2	I18	PC9	gefitinib	3.72e-09	0.0256238808785751	0.000700462091286133
HTS001_PC9-2	I19	PC9	gefitinib	1.246e-09	0.0343006915414321	0.00113627759947805
HTS001_PC9-2	I20	PC9	gefitinib	3.0525e-10	0.0286378182101276	0.000895413845614391
HTS001_PC9-2	I21	PC9	gefitinib	7.47625e-11	0.0324458093241893	0.000528889736751501
HTS001_PC9-2	I22	PC9	gefitinib	1.86875e-11	0.032809307320306	0.000428697154536749
HTS001_PC9-2	I23	PC9			0.0331236318406984	0.00227972079575468
HTS001_PC9-2	J2	PC9			0.03319707556194	0.00137942102075735
HTS001_PC9-2	J3	PC9	osimertinib	3.96875e-06	0.00443403435263674	0.000968873581925411
HTS001_PC9-2	J4	PC9	osimertinib	9.92125e-07	0.00803068905748791	0.0003994784921319
HTS001_PC9-2	J5	PC9	osimertinib	2.48e-07	0.0107057452422159	0.00169095485114929
HTS001_PC9-2	J6	PC9	osimertinib	6.20125e-08	0.00666494087568551	0.000957095768545881
HTS001_PC9-2	J7	PC9	osimertinib	1.55e-08	0.0154470674255297	0.00127347104941963
HTS001_PC9-2	J8	PC9	osimertinib	3.72e-09	0.0218598912033513	0.000995895526838362
HTS001_PC9-2	J9	PC9	osimertinib	1.246e-09	0.0269387414640964	0.00040248170451318
HTS001_PC9-2	J10	PC9	osimertinib	3.0525e-10	0.0292591774524515	0.000860701780956647
HTS001_PC9-2	J11	PC9	osimertinib	7.47625e-11	0.0328582167052039	0.000543341564878387
HTS001_PC9-2	J12	PC9	osimertinib	1.86875e-11	0.0346990984244604	0.00065353632678409
HTS001_PC9-2	J13	PC9	rociletinib	3.96875e-06	-0.00282275443883112	0.00087498892350266
HTS001_PC9-2	J14	PC9	rociletinib	9.92125e-07	0.00705189705030969	0.00105187283060156
HTS001_PC9-2	J15	PC9	rociletinib	2.48e-07	0.0195578508967643	0.00120026474351126
HTS001_PC9-2	J16	PC9	rociletinib	6.20125e-08	0.0189476553292064	0.000790959101398879
HTS001_PC9-2	J17	PC9	rociletinib	1.55e-08	0.0306586438064923	0.00112811242973906
HTS001_PC9-2	J18	PC9	rociletinib	3.72e-09	0.0339913603227792	0.000799959292017866
HTS001_PC9-2	J19	PC9	rociletinib	1.246e-09	0.0335861331735847	0.000722637697443986
HTS001_PC9-2	J20	PC9	rociletinib	3.0525e-10	0.0362185316136404	0.000538955433190315
HTS001_PC9-2	J21	PC9	rociletinib	7.47625e-11	0.0371645289260456	0.000693304442023697
HTS001_PC9-2	J22	PC9	rociletinib	1.86875e-11	0.0342372853413839	0.000546255287930412
HTS001_PC9-2	J23	PC9			0.0320188672971653	0.00207120935116353
HTS001_PC9-2	K2	PC9			0.0305305688178309	0.000904648180868823
HTS001_PC9-2	K3	PC9	lapatinib	3.96875e-06	0.0159561880176041	0.00112484886058876
HTS001_PC9-2	K4	PC9	lapatinib	9.92125e-07	0.0244554945659889	0.000851949221025693
HTS001_PC9-2	K5	PC9	lapatinib	2.48e-07	0.0342968479742722	0.000528769802390904
HTS001_PC9-2	K6	PC9	lapatinib	6.20125e-08	0.0372064163166181	0.000745421612987975
HTS001_PC9-2	K7	PC9	lapatinib	1.55e-08	0.036436372067362	0.000549458226290782
HTS001_PC9-2	K8	PC9	lapatinib	3.72e-09	0.0327005077174603	0.000617111904830655
HTS001_PC9-2	K9	PC9	lapatinib	1.246e-09	0.033489337500739	0.00045657429703536
HTS001_PC9-2	K10	PC9	lapatinib	3.0525e-10	0.0306890382676484	0.00118008296043487
HTS001_PC9-2	K11	PC9	lapatinib	7.47625e-11	0.0309493620096581	0.000424525254786983
HTS001_PC9-2	K12	PC9	lapatinib	1.86875e-11	0.0375216787553688	0.000642499331858925
HTS001_PC9-2	K13	PC9	afatinib	3.96875e-06	-0.0136254623619001	0.00125034036647769
HTS001_PC9-2	K14	PC9	afatinib	9.92125e-07	0.010411343246365	0.000857015357254621
HTS001_PC9-2	K15	PC9	afatinib	2.48e-07	0.0127253071917526	0.00130637222528188
HTS001_PC9-2	K16	PC9	afatinib	6.20125e-08	0.0119924447548674	0.00137435126124011
HTS001_PC9-2	K17	PC9	afatinib	1.55e-08	0.0126118030851252	0.00136935158870438
HTS001_PC9-2	K18	PC9	afatinib	3.72e-09	0.0136185451778489	0.0015244968124169
HTS001_PC9-2	K19	PC9	afatinib	1.246e-09	0.0202270035523034	0.00113880977202984
HTS001_PC9-2	K20	PC9	afatinib	3.0525e-10	0.0126595697170165	0.00130137883287363
HTS001_PC9-2	K21	PC9	afatinib	7.47625e-11	0.0219763189741255	0.000922970087366819
HTS001_PC9-2	K22	PC9	afatinib	1.86875e-11	0.0286193912804567	0.000792364281689853
HTS001_PC9-2	K23	PC9			0.0297861969437516	0.0016739302619163
HTS001_PC9-2	L2	PC9			0.0381071690552587	0.00159193354761291
HTS001_PC9-2	L3	PC9	neratinib	3.96875e-06	0.0175223076441217	0.001594580267864
HTS001_PC9-2	L4	PC9	neratinib	9.92125e-07	-0.0028681474256211	0.00102433495391503
HTS001_PC9-2	L5	PC9	neratinib	2.48e-07	0.0171413020894708	0.00128915907899716
HTS001_PC9-2	L6	PC9	neratinib	6.20125e-08	0.0355517685678782	0.000821050712490328
HTS001_PC9-2	L7	PC9	neratinib	1.55e-08	0.0359916975948267	0.00064869590975165
HTS001_PC9-2	L8	PC9	neratinib	3.72e-09	0.0312094374837022	0.000591678031255717
HTS001_PC9-2	L9	PC9	neratinib	1.246e-09	0.0321707815111476	0.000676177133905321
HTS001_PC9-2	L10	PC9	neratinib	3.0525e-10	0.0328602729997019	0.00067203291133858
HTS001_PC9-2	L11	PC9	neratinib	7.47625e-11	0.0309251147345393	0.000416482681244666
HTS001_PC9-2	L12	PC9	neratinib	1.86875e-11	0.0320250413645349	0.000415009551981534
HTS001_PC9-2	L13	PC9	trametinib	3.96875e-07	0.0120521652677164	0.0013360128242662
HTS001_PC9-2	L14	PC9	trametinib	9.92125e-08	0.0101344953584378	0.00133321911957154
HTS001_PC9-2	L15	PC9	trametinib	2.48e-08	0.0319157800149414	0.000954142083415127
HTS001_PC9-2	L16	PC9	trametinib	6.20125e-09	0.0359703689856979	0.00098558338284619
HTS001_PC9-2	L17	PC9	trametinib	1.55e-09	0.0353566749724914	0.000566996694690835
HTS001_PC9-2	L18	PC9	trametinib	3.72e-10	0.0361799007101416	0.000585539878980166
HTS001_PC9-2	L19	PC9	trametinib	1.246e-10	0.034420087144775	0.000592289158714422
HTS001_PC9-2	L20	PC9	trametinib	3.0525e-11	0.0355915040356487	0.000756743278408473
HTS001_PC9-2	L21	PC9	trametinib	7.47625e-12	0.0307471857663766	0.000628299036151211
HTS001_PC9-2	L22	PC9	trametinib	1.86875e-12	0.0399630857342315	0.000670004662525829
HTS001_PC9-2	L23	PC9			0.0352787406798509	0.001776004911076
HTS001_PC9-2	M2	PC9			0.031113200796212	0.00191300524466762
HTS001_PC9-2	M3	PC9	seliciclib	3.96875e-06	0.0305100864845826	0.000790366148944407
HTS001_PC9-2	M4	PC9	seliciclib	9.92125e-07	0.0354191189960007	0.00052018849591131
HTS001_PC9-2	M5	PC9	seliciclib	2.48e-07	0.0353583322959449	0.000492443806519525
HTS001_PC9-2	M6	PC9	seliciclib	6.20125e-08	0.0378698152414436	0.000580145479228979
HTS001_PC9-2	M7	PC9	seliciclib	1.55e-08	0.0329271590739983	0.000518778117725683
HTS001_PC9-2	M8	PC9	seliciclib	3.72e-09	0.0351304344419645	0.000408732385989466
HTS001_PC9-2	M9	PC9	seliciclib	1.246e-09	0.030495131286253	0.000599704414063957
HTS001_PC9-2	M10	PC9	seliciclib	3.0525e-10	0.0325387672170478	0.000445936888330254
HTS001_PC9-2	M11	PC9	seliciclib	7.47625e-11	0.0304992270490621	0.000902030035998054
HTS001_PC9-2	M12	PC9	seliciclib	1.86875e-11	0.033582108047292	0.000675561724609723
HTS001_PC9-2	M13	PC9	dactolisib	3.96875e-06	0.00568465249463516	0.00044008928723972
HTS001_PC9-2	M14	PC9	dactolisib	9.92125e-07	0.00958634160222081	0.000934696635128332
HTS001_PC9-2	M15	PC9	dactolisib	2.48e-07	0.0197781831797642	0.00071198054517732
HTS001_PC9-2	M16	PC9	dactolisib	6.20125e-08	0.026724667126873	0.000437842353615096
HTS001_PC9-2	M17	PC9	dactolisib	1.55e-08	0.0356181580831868	0.000866787126796147
HTS001_PC9-2	M18	PC9	dactolisib	3.72e-09	0.0340819299618295	0.000702936494516502
HTS001_PC9-2	M19	PC9	dactolisib	1.246e-09	0.0347870065309971	0.000496641637055283
HTS001_PC9-2	M20	PC9	dactolisib	3.0525e-10	0.0313043916688162	0.000628309242684071
HTS001_PC9-2	M21	PC9	dactolisib	7.47625e-11	0.0349519406133435	0.000498735313007434
HTS001_PC9-2	M22	PC9	dactolisib	1.86875e-11	0.0294989040690649	0.000611476712819745
HTS001_PC9-2	M23	PC9			0.030826847514468	0.00197727749637035
HTS001_PC9-2	N2	PC9			0.0346336738122091	0.00180064113766135
HTS001_PC9-2	N3	PC9	temsirolimus	1.984375e-06	0.0205305681342275	0.000750295312422657
HTS001_PC9-2	N4	PC9	temsirolimus	4.960625e-07	0.0251954486783062	0.000502921240367683
HTS001_PC9-2	N5	PC9	temsirolimus	1.24e-07	0.0255288512216616	0.000849025843820942
HTS001_PC9-2	N6	PC9	temsirolimus	3.100625e-08	0.0205792279294072	0.000527283409509077
HTS001_PC9-2	N7	PC9	temsirolimus	7.75e-09	0.0273582989494671	0.000551962546940686
HTS001_PC9-2	N8	PC9	temsirolimus	1.86e-09	0.0242617819672422	0.000763917277090725
HTS001_PC9-2	N9	PC9	temsirolimus	6.23e-10	0.0292899558995899	0.00060061974760174
HTS001_PC9-2	N10	PC9	temsirolimus	1.52625e-10	0.0270293659036903	0.000993285539546041
HTS001_PC9-2	N11	PC9	temsirolimus	3.738125e-11	0.0319934323835331	0.00109497037308438
HTS001_PC9-2	N12	PC9	temsirolimus	9.34375e-12	0.0332174940460891	0.00123858447843662
HTS001_PC9-2	N13	PC9	paclitaxel	3.96875e-06	-0.00601236351332924	0.000665088552436627
HTS001_PC9-2	N14	PC9	paclitaxel	9.92125e-07	-0.00388285797323125	0.000573731077084102
HTS001_PC9-2	N15	PC9	paclitaxel	2.48e-07	-0.00772408786991909	0.00498645552174829
HTS001_PC9-2	N16	PC9	paclitaxel	6.20125e-08	0.0308518185688212	0.000538588202652501
HTS001_PC9-2	N17	PC9	paclitaxel	1.55e-08	-0.0133304717673146	0.00448674658746964
HTS001_PC9-2	N18	PC9	paclitaxel	3.72e-09	-0.00222578408343235	0.00102850009881792
HTS001_PC9-2	N19	PC9	paclitaxel	1.246e-09	0.0218960062311494	0.000664562165738745
HTS001_PC9-2	N20	PC9	paclitaxel	3.0525e-10	-0.013044909072444	0.0017393452616298
HTS001_PC9-2	N21	PC9	paclitaxel	7.47625e-11	0.0237106956267281	0.000474653872275026
HTS001_PC9-2	N22	PC9	paclitaxel	1.86875e-11	0.035169421096591	0.000676290367588223
HTS001_PC9-2	N23	PC9			0.0304884837729244	0.00286881879713594
HTS001_PC9-2	O2	PC9			0.0288022262451614	0.00177612179893379
HTS001_PC9-2	O3	PC9	panobinostat	3.96875e-07	-0.0357069696460849	0.0061408949126459
HTS001_PC9-2	O4	PC9	panobinostat	9.92125e-08	-0.0144619411887439	0.00376305590495672
HTS001_PC9-2	O5	PC9	panobinostat	2.48e-08	-0.00633720515803015	0.00362666337947043
HTS001_PC9-2	O6	PC9	panobinostat	6.20125e-09	0.0132610113217765	0.000774120962037015
HTS001_PC9-2	O7	PC9	panobinostat	1.55e-09	0.025456880268871	0.00082522487976628
HTS001_PC9-2	O8	PC9	panobinostat	3.72e-10	0.0293892818238666	0.000449588817566364
HTS001_PC9-2	O9	PC9	panobinostat	1.246e-10	0.0363448992242831	0.00108453202864915
HTS001_PC9-2	O10	PC9	panobinostat	3.0525e-11	0.0264616658722158	0.000803830682478539
HTS001_PC9-2	O11	PC9	panobinostat	7.47625e-12	0.0347079094729795	0.000566867882821588
HTS001_PC9-2	O12	PC9	panobinostat	1.86875e-12	0.0368056820665873	0.000687102872594883
HTS001_PC9-2	O13	PC9	bortezomib	3.96875e-06	-0.0168016743069595	0.00240822230609839
HTS001_PC9-2	O14	PC9	bortezomib	9.92125e-07	-0.0113591462023214	0.00251862425534001
HTS001_PC9-2	O15	PC9	bortezomib	2.48e-07	0.0215023330863665	0.00613603843283882
HTS001_PC9-2	O16	PC9	bortezomib	6.20125e-08	-0.00491230960593629	0.00140523516062703
HTS001_PC9-2	O17	PC9	bortezomib	1.55e-08	-0.00582206433888582	0.00104802501582441
HTS001_PC9-2	O18	PC9	bortezomib	3.72e-09	0.0348526032163393	0.000613313301970032
HTS001_PC9-2	O19	PC9	bortezomib	1.246e-09	0.0339564430021666	0.000484625760266765
HTS001_PC9-2	O20	PC9	bortezomib	3.0525e-10	0.0355329566873821	0.000734153256785623
HTS001_PC9-2	O21	PC9	bortezomib	7.47625e-11	0.0301707643875661	0.000380106101216423
HTS001_PC9-2	O22	PC9	bortezomib	1.86875e-11	0.0342481962616283	0.000657827243485438
HTS001_PC9-2	O23	PC9			0.0350509026360998	0.00302153670873511
